TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
207.360000000,-268.047,61.9755,-25.0073,19.629,-4.38985,3.89317,0.721596,-3.06647,-6.28528,4.36902,-5.93725,5.97164,-6.29274,3.58343,-1.46673,1.30112,-0.944488,-0.397268,-2.86236,0.590249,-1.51944
207.381333333,-262.783,65.3812,-22.1813,15.9601,-1.30415,1.58457,0.483884,-5.07424,-6.70539,5.70606,-3.85817,8.98916,-3.12047,4.24437,0.0625765,1.10653,-2.69312,1.10039,-1.66824,3.6788,-3.73112
207.402666667,-241.212,42.5823,-14.4775,11.7753,-5.869,7.49988,-7.15362,0.564685,-7.62077,1.33027,0.622154,0.330382,0.783336,-0.911326,4.48784,0.918196,1.74361,1.46643,1.02947,0.725552,1.80648
207.424000000,-177.237,22.3307,-27.6934,20.6572,-12.6118,9.06581,-5.7121,6.8106,-5.55764,4.34855,-4.65188,0.944301,-1.45671,-1.02744,-2.5363,-1.61351,1.25361,4.853,2.13007,3.48561,-0.354419
207.445333333,-183.364,27.6667,-21.5762,15.2101,-12.9961,3.64582,-5.83227,4.96411,-4.66382,2.26792,-5.9684,-2.74955,-2.53477,-1.24356,-2.63841,0.550031,0.751639,4.21337,-1.34841,5.22511,-0.0910811
207.466666667,-195.04,33.4239,-24.7768,8.54856,-12.7444,3.24056,-6.367,2.01899,-6.95924,2.68504,-2.11143,1.24058,-0.344568,-1.59274,-4.27765,0.96714,-1.12305,3.59879,1.65235,4.21061,0.670591
207.488000000,-220.487,40.7119,-25.4018,11.1731,-10.9311,3.13177,-5.18542,2.4461,-7.48261,5.92394,-1.27503,0.541342,-1.75535,0.568118,-0.619944,-0.12283,1.27532,5.23294,0.835361,4.05506,-0.410703
207.509333333,-241.461,59.8382,-37.4262,18.4243,-12.0139,4.989,-3.27405,2.95588,-8.25415,5.87235,-5.26083,2.60097,-5.64117,-0.367374,-3.49732,0.396387,1.219,1.91213,3.68504,0.643489,1.58961
207.530666667,-244.06,58.755,-41.1973,17.9593,-10.4345,2.42732,-3.8242,0.94285,-7.79069,4.19996,-7.91373,0.919268,-7.58148,-2.46794,-4.99075,-2.6955,-0.679577,1.71971,1.94535,2.11272,2.13504
207.552000000,-238.053,58.3858,-34.3588,18.8204,-13.0293,4.92345,-5.66918,6.49814,-8.06579,6.23345,-6.96122,1.44214,-5.4945,-1.59628,-2.14731,-0.24357,0.461249,3.29547,4.00456,2.29944,0.958464
