86.192471655,1235.56,1205.55,17375.4,71953.8,5274.75,407.255,739.676,1338.35,740.894,509.422,741.804,643.197,242.358,248.244,288.864,787.992,490.054,463.4,334.489,124.28,4085.79,720.411,572.308,592.297,365.462,248.73,511.3,353.59,936.15,591.847
87.678548753,1438.9,1136.48,14893.1,69282.2,4217.58,807.815,813.154,1281.32,956.282,522.132,695.239,554.227,258.171,164.204,386.902,785.094,526.39,505.414,328.953,219.088,3257.4,884.634,587.049,533.464,388.289,319.979,533.432,356.861,833.023,744.837
89.164625850,1762.75,1095.35,12046,65081.9,3930.54,1567.79,956.359,1267.79,1110.09,422.582,634.933,418.417,324.43,157.738,439.612,808.858,597.306,464.372,336.696,407.954,2274.83,1110.32,610.132,417.762,408.306,393.238,562.232,357.781,754.614,906.57
90.650702948,2036.36,1102,9277.75,62213.1,4260.01,2555.88,1156.92,1237.08,1125.57,292.914,603.313,319.829,387.863,186.376,420.423,808.775,665.095,378.251,315.453,634.285,1467.66,1364.28,587.268,261.198,470.098,452.39,575.882,365.955,686.189,1030.79
92.136780045,2196.65,1423.66,7827.52,62244,4708.99,3229.57,1360.44,1160.24,1068.71,182.369,610.053,317.716,446.222,265.33,380.271,730.163,705.807,311.04,272.715,851.368,1204.88,1571.73,550.417,170.459,608.012,487.09,569.931,415.71,641.469,1077.09
93.622857143,2130.8,1951.1,9037.62,65290.3,4785.77,3228.83,1422.55,1102.94,1007.91,117.833,679.725,440.696,512.392,378.138,358.066,562.626,718.356,331.827,255.426,988.244,1715.52,1655.62,580.219,262.335,841.389,518.255,551.805,508.308,701.251,1012.24
95.108934240,1867.64,2370.29,12854.9,71036.6,4626.12,2845.94,1275.79,1063.39,941.602,136.058,866.592,686.581,581.428,480.795,383.821,352.969,707.813,474.691,310.12,1047.09,2874.34,1666.75,736.923,588.159,1147.69,568.845,527.143,629.301,883.42,817.122
96.595011338,1717.36,2628.39,17536.8,78636.7,4653.64,2176.5,996.677,978.494,900.871,264.654,1140.73,986.716,647.575,530.288,465.871,184.259,688.035,725.288,474.095,1074.65,4172.39,1732.1,978.746,1087.33,1471.26,669.391,493.078,754.746,1116.52,646.667
98.081088435,1704.25,2550.69,21133.4,86316.3,4894.76,1508.97,686.426,855.052,885.537,474.231,1444.19,1251.61,722.414,514.56,580.1,116.862,674.473,987.606,709.305,1073.24,5110.3,1894.81,1241.24,1614.06,1760.2,791.362,459.987,841.115,1323.94,516.825
99.567165533,1722.61,2144.51,22987.3,91372.1,5155.17,1014.07,429.589,733.509,900.903,673.797,1688.89,1410.66,817.218,463.443,715.499,156.149,671.448,1153.63,925.376,1027.75,5559.74,2065.34,1432.94,2016.66,1939.02,885.915,445.679,883.866,1433.75,440.331
101.053242630,1694.85,1860.77,23603,91654,5244.47,663.039,326.432,676.606,902.876,805.997,1807.81,1484.32,885.881,417.027,829.599,250.958,653.081,1165.47,1069.05,1009.69,5815.46,2014.32,1445.68,2201.76,1967.21,955.469,420.668,883.701,1459.96,475.329
102.539319728,1525.92,1857.31,23631.7,85726.5,5222.08,574.475,457.47,732.507,866.728,820.184,1802.33,1494.66,943.607,417.972,898.411,316.829,577.195,1080.97,1072.31,1007.07,6166.36,1621.14,1350.45,2172.48,1899.41,985.124,374.397,859.157,1477.66,601.187
104.025396825,1270.65,1961.59,23069,73894.5,5229.78,728.718,787.087,883.951,825.413,736.166,1774.33,1436.66,992.971,484.322,917.873,321.166,446.773,964.407,946.714,953.387,6596.31,1144.48,1364.6,2059.53,1792.33,986.261,328.23,874.327,1502.83,776.45
105.511473923,1032.04,2005.15,21208.1,58110.4,5048.91,949.416,1205.91,1118.44,783.82,671.435,1842.33,1313.4,1021.05,577.297,899.795,260.878,290.797,888.64,730.11,831.028,6811.46,926.975,1800.51,2077.4,1679.97,936.683,312.544,975.905,1441.44,908.837
